Engine_RPM,Injector_Flow_Rate,Injector_Pulse_Width,Injector_Timing,Fuel_Pressure
1865.9983145243098,210.74097373865482,2.8075366020935952,10.86540644488901,2.953856468710318
2401.228197898198,200.0,2.910810229582242,8.02018444863978,2.413166
2473.625983886874,221.179508172437,2.563329433234967,10.704072385880762,2.413166
1922.4949534545829,200.0,2.7876250208658813,9.92554193310029,3.102642
2307.03968517304,256.76412657390813,3.0,10.190988863658115,2.758254385894873
2461.1033357832634,200.0,2.9472447945737943,11.78490710120354,2.985417561798086
2188.212765577815,300.0,2.1064245582304792,8.0,2.584125708978674
1450.2996047079027,299.26544597130027,2.0,10.581630829811873,3.102642
2149.119087103028,231.35799410327184,2.6636598134782,10.286748422802127,2.6549255364902455
2663.192948343515,200.0,2.8973272202163263,8.0,2.7337833994812333
1652.7160701343173,244.41693115293117,2.291990047032971,8.0,2.6754876324083567
1925.1827298361645,200.0,2.855637190766637,10.403601820936743,2.7744814059431055
1782.4232241391812,300.0,2.479730999494395,8.0,2.738545552918005
2924.631864239671,289.56489738193204,2.0,9.219803819711714,2.413166
2336.1473785062176,300.0,2.7918767426802895,10.688486832828257,2.617433892359766
2203.730918120555,222.1672745567426,2.0,11.12244200544889,3.102642
1615.0419627773417,290.27821747037416,2.862592554842358,8.0,2.413166
2269.624595645909,300.0,2.973359466849151,10.93545500328682,2.792503034029465
1662.833669671312,228.21676518790036,2.75336644470888,8.248944492269823,2.413166
2015.9152791371755,213.3079083859936,3.0,10.76804015792278,3.102642
1682.0769608105595,300.0,2.75655506497219,11.428005249019822,2.5026435138671665
2338.21664747325,257.2738213202438,2.6630047614560532,9.967763148523355,2.413166
2288.2954083074706,271.264894245451,2.758259391636253,9.53456794515036,2.6316018154589433
1895.8506222110025,245.5980089004017,2.5809859272656404,8.0,3.102642
2198.0033563308225,200.0,3.0,12.0,2.6322695239975142
1453.469245634747,300.0,2.8426044889669817,10.21919615218753,2.8377467864330894
1254.3712036471973,200.0,3.0,8.171937163840761,2.538999038264477
2219.6958506322685,299.89879592444055,2.0,8.0,2.413166
2083.3367476862645,236.0380765759202,2.531687761618499,12.0,2.6315255517817557
2317.515718446053,240.61837742338002,2.1938745562267328,12.0,2.413166
3191.572387431971,223.3729602719562,2.8532177993257197,8.433757200931014,3.102642
2472.2397434952068,276.34252213582107,2.4254662465150236,11.751879344069934,2.7768635936255084
1543.5888872779208,270.4372509451722,2.660725453716342,9.32998513667805,2.413166
2558.5081440479266,300.0,2.3286648128792478,8.748247742518831,2.693153138530366
1342.0462947442393,240.79638802928852,2.6728629277488625,12.0,2.413166
1769.2076975926454,240.89694445194587,2.2658598614000685,10.331862083043188,2.661091042027619
1965.8791973376844,232.31024096041057,2.645945808076931,10.771826719046299,2.88209149984106
2856.6713608246832,255.19655528927694,2.732525384926581,12.0,2.509260418947938
1627.62258897578,227.55097353008378,2.5624874722849675,8.0,2.9373025231898975
1586.7807306704929,300.0,2.779966773692688,9.791046808044134,2.971403239155
1950.7737377872838,300.0,2.839311807081786,10.045503134750414,2.77849045868644
1668.2608568189462,200.0,2.2977226872174104,8.0,3.102642
2563.3179610532534,200.0,2.834622127355996,9.907920500880342,3.102642
1460.0342458182884,200.0,2.7469112484724274,9.560033680955502,2.6098841676385485
1426.265673794449,283.0808165413463,3.0,10.644756378480745,3.0028415699190694
1781.089977627783,205.39807345423668,2.5518439688122982,8.0,2.678641173822779
1750.9837746538476,277.594469596315,2.8487823248087274,9.427993038314668,2.413166
2964.7660269084927,300.0,2.16520442671543,12.0,3.102642
2474.7104034628805,288.54427196520584,2.0,10.151296975017392,2.8399220574533937
2043.7756206925953,200.0,2.597430647566542,11.559740010771815,3.0223917135329015
1387.282240584916,200.0,2.5971126031549634,12.0,2.413166
2422.1814882007734,200.0,2.162586545147743,12.0,2.9790734713899036
1499.8923263052177,274.50060375202133,2.0,12.0,2.413166
1227.6144516111942,200.0,3.0,10.966763057046407,2.5844083011406034
2594.0148961761506,252.11971824040566,2.8100392314739855,11.422364273372125,2.6955537099497926
2158.4713059624246,261.5394093332164,2.6886490816426494,12.0,2.4235557564910244
2460.4294118904095,200.0,3.0,11.126049226262644,3.078034889821205
2159.3638264715105,297.16963680775785,2.0,12.0,3.102642
2428.4153059513455,200.0,2.682247020534996,9.388226856899454,2.463759381909214
1674.4872033499266,220.29220195104952,2.4922386970207415,12.0,2.891669182986241
1482.8785791077676,200.0,3.0,10.479827096355912,2.413166
2340.7972591408134,252.4519822895003,2.291093223287791,12.0,2.5042928469385513
1598.2951679130795,216.76781638450643,2.0,8.0,2.8258095334403057
1655.2251111248997,300.0,2.9105371783685,9.420368072011689,3.102642
1772.2337482413284,217.82029700040567,2.0,10.679490579957214,2.685276652337132
2008.7395795125283,259.3186910975246,2.0,8.892788198558282,2.7051502256121243
1823.003044373258,235.98426206896622,2.864226582421352,10.371428500638642,2.689327456315401
1312.5243532909906,294.3329300964982,3.0,8.382923034028911,2.984086579789794
1678.1907985835546,250.19545103592014,2.640776931542986,8.0,2.8156646637909333
888.2984238877866,200.0,2.3027427937990734,9.998567438301698,2.900975555340251
2312.6157255135936,259.94379662646134,2.0,12.0,2.6565507554918057
1198.9711721966262,271.99874594247717,2.27882888573626,11.369063130388046,2.6167757809003906
1447.8083302857747,200.0,2.0302059523466096,8.0,2.4746620119481006
2026.0825396304872,200.0,2.3398411626811577,11.221183743074063,2.593487742848574
1630.2185018043433,217.21964463601978,2.0388417018542384,12.0,3.069568025939168
2771.507297703368,262.8577104250342,2.2351190174246125,8.0,3.102642
1353.5715451382757,232.15953637259776,3.0,12.0,3.0561780362113886
2133.5254346745915,200.0,2.0,8.0,2.413166
1980.3585908862522,211.9862247596161,2.0,12.0,3.102642
1415.9532511294015,300.0,2.760844169711673,8.722888527660567,2.7087744742862303
2261.638330265877,281.63405551332613,2.3101446291708965,12.0,2.457131369926075
1914.226834388876,282.693159298973,2.0,8.0,2.413166
2385.895275606834,247.1965750991522,2.0,12.0,2.783825654513388
2411.7520769818657,300.0,2.5898741607706137,10.749684306901688,2.905517269468164
3081.617974640345,246.5634611530455,2.6339615109968597,11.804806306340165,2.8037970366127873
2668.263974718196,238.434034992749,2.8850933484568086,11.3331183256049,2.413166
1815.4090810287782,226.38269094531066,3.0,8.918457727611127,2.4454575580089277
1880.3104112120368,230.0656074714188,2.287073435052479,8.0,2.6322874186873406
2549.8297979435565,289.1140304798892,2.5466151443635994,11.733343955584758,2.413166
2327.631865361299,200.0,2.4495668396779533,8.545578859416564,2.4482213793134973
2320.065763048796,200.0,2.4736020240135965,8.885426637407278,2.9022932086896973
1191.5219778445828,300.0,2.378955644460541,10.667040141994665,2.542571316463283
1987.8369378005323,211.21182322347542,2.0,10.483845663135089,3.102642
1630.9845453971557,200.0,2.6094065629377488,10.271326335534045,2.742055879614275
2139.962299521619,241.63757938865598,2.623717490825871,10.126891896357085,2.413166
1950.924805178521,212.58507194610016,2.5455620468283664,11.014218720044619,2.4541605219172977
2455.089454046296,264.64353646294774,2.9678192727648383,9.604729503035378,3.070727406628566
2158.609107595651,200.0,2.8321181981542005,9.673327843508975,2.413166
2393.163981054488,300.0,2.0,12.0,3.102642
1766.7904516320284,200.0,2.011232545805518,8.736501269623227,2.599659152026425
1527.7768720408749,245.80267074775355,3.0,9.471346647514878,2.415568632316228
1794.9751533987258,252.79104080612436,2.279368090921062,8.0,3.102642
1991.4897930692798,262.31959881819813,2.6315362199941172,8.0,2.6140267991543076
2189.575867777541,246.96967189569625,2.3530864959799667,9.432601421140212,3.0935106368146057
3129.6544753454264,249.71103253051604,3.0,11.673711256044971,2.5788415489907286
1978.8714241696787,246.49988171250183,2.5765207059961783,8.0,3.102642
1522.0274997536114,300.0,2.5459701261925947,9.175711131324904,2.684024284330063
1827.0091121503067,243.73006221940966,2.0,9.654621354793115,2.645277827675121
1768.202012676953,298.1776602484029,2.0,8.0,2.5117865697916315
2240.740736886731,213.38675859345346,2.30375895447814,8.852853527726404,2.413166
1229.6014927776876,249.87906043619418,2.9690296970555843,10.92914420070035,2.5833614123958393
2031.6309971001658,243.49148069531168,2.112240212703138,9.795016303192224,2.9895431607787866
2078.2532689826876,300.0,3.0,11.824801802470564,3.102642
2116.090518100138,220.6699056340689,2.201345331228098,8.17958310871354,2.413166
1701.3419655173186,215.41387317380804,2.70768825824591,12.0,2.8583418399134173
1881.0391351319965,242.19597928220654,2.251650601789931,11.416152861974494,2.5538982589399346
1287.9695455087342,248.93983065327137,2.7275836959255235,8.0,3.01605038155037
1753.340058318903,200.0,3.0,10.38712971611774,3.102642
1728.569261991641,207.0759605537866,2.980166385943183,11.72011478424089,3.0473442197516274
2208.0250231307127,300.0,3.0,10.673209764361387,3.102642
1421.9087840890436,237.27131128764822,2.1374733917301976,10.901396938502492,2.413166
2390.5990508549967,237.91871340127864,2.0,11.302953769840297,2.413166
2747.2422722456845,278.5122707422627,2.0,9.847028559514857,3.102642
965.0074874932338,277.0267646007063,2.386440712246036,8.86524575753343,2.9743943648121336
2213.1293653890507,300.0,2.0,9.40747929586059,2.413166
2338.454017515123,281.5621901368239,2.0340970363553614,8.0,2.8290470646281163
1681.2814872238855,227.98577006992275,2.1196615242603385,12.0,3.102642
1801.3640928356012,252.75182958378196,3.0,9.090350858539134,2.838797809625613
1933.5597112065223,288.70521644319615,2.6104714413913395,11.814886075858562,3.020151010092336
1851.1045602991358,298.0834447134407,2.4685438688372687,10.15408975621495,2.641189092096963
1845.493515476439,204.86880710569287,2.1850564936120835,11.749313989966211,2.6854064535423543
1161.9980968350117,283.48916264939083,2.0,9.446796840889318,2.7599582438092085
2576.1657823915602,300.0,2.500527907486018,12.0,3.102642
2539.8092960184104,241.32895687877183,2.0,9.867029040729534,2.7628047394198307
1593.3178703978986,250.56551311810844,2.0,8.0,2.6059912221343935
1266.787836098743,203.72687436776386,2.0,9.08505603208976,2.8511546587912058
2260.5324382263793,200.0,3.0,11.501472140001574,2.413166
1712.106015093467,250.57672380415846,2.1691150930664778,11.311251688390232,2.413166
2070.97658166039,289.404618367838,2.0,9.459110545054918,2.698716610012798
1840.3357914274525,235.06285633406114,2.333304556918043,8.0,2.413166
2345.7693755350933,300.0,2.8388806873878556,11.834773976943206,2.448520571766943
2347.374571828003,295.3901305313149,2.4947662377572066,8.0,2.748491150757488
1637.2013107682078,231.69264923739635,2.0,8.67706687563659,3.102642
1308.3180223024724,286.5046910447683,2.4547797685896167,12.0,2.661733659996582
1208.530801332459,243.53295652740422,2.2060447036899147,12.0,3.102642
2305.1896895536024,254.6474968021579,3.0,8.942470890042461,2.798613479888964
1405.5703711079855,300.0,3.0,8.426217647929956,2.627634223850586
1746.5918228506562,300.0,2.6226186725423024,10.952074951426626,2.684086624809109
1701.842980774746,200.0,2.0,12.0,2.8985021137554243
1973.716351865227,233.4834390313603,2.3962362330635987,9.21756415745914,2.8673135130793046
1031.8600970767466,300.0,2.546227106163351,9.33607279824021,2.8853324642833886
2094.3892983969145,237.78794515665223,2.2282778434647135,9.74512311668221,2.413166
2261.945511917103,228.5318818457904,2.2492000589699606,9.302719778354827,2.7492952992800905
2044.2110435223308,300.0,2.69291136105526,8.825089658163213,3.102642
1844.5569141507642,246.95817637813326,2.7944276185284513,9.19163346402374,2.9687655395239982
2048.7000831343917,289.3649034982242,3.0,8.0,2.45675438597028
2199.523172820065,234.53320496907455,2.1262414700242784,9.45282534312617,3.102642
800.0,200.0,2.3782686825949115,8.0,3.102642
2977.956154125347,224.4449325498081,2.4344683382584305,12.0,3.102642
2195.046661343963,284.1883018183613,2.633378393899976,8.17939451322545,2.714370313474282
1673.79570880649,259.64911354668504,2.762987761851089,11.872697866666197,2.7022225786635836
1804.5233124061995,210.10694504500822,2.5560612040471007,12.0,2.413166
2246.8708886745944,300.0,2.233360190202957,8.0,3.005069129558564
1941.9480304828166,255.89476922491633,2.9203974760850993,10.24270560475413,3.102642
984.6577661092529,200.2319992247434,3.0,8.513594309671648,2.5105482409762914
3032.2464306796596,300.0,3.0,9.210045172991418,2.660046307810063
1944.7296713837636,295.8301436048135,2.9659198588126046,8.75607619670403,2.820484442179601
2510.0863558579,222.00328533148206,2.0,8.0,2.7754849653546922
1653.9750761078044,282.7087214227387,2.130887506770639,10.797723044758664,2.813096616816488
2768.188527122899,289.5273566801405,2.5236645395975112,8.0,3.102642
2143.17184444614,273.117065733897,2.5928459656186273,10.175929329924179,2.413166
2304.421917237725,256.49271948363963,2.0,8.0,3.102642
1477.3733169265226,200.0,2.146788333737818,12.0,3.102642
2605.5726448413507,233.8309696687897,2.410406032584135,9.602696046740155,2.654132029369826
2344.9090822673943,247.35427336767722,2.7519273551805528,12.0,2.7524335191970546
2650.9231147824994,220.831858216053,2.1868476841418447,8.84686473588106,2.8595715165193174
1685.9562201792105,232.18770247573266,2.4858589333750194,9.629938588177978,2.4422794196406845
1759.4864407696061,285.07535644699595,2.1422504185803595,11.843630634379146,2.775530295110145
3151.958348841971,225.06485602136937,2.743920609889074,8.0,2.441307162609295
1469.9920886392265,200.0,2.457829603975051,9.390802270692673,2.89785040337692
1932.0251496608396,218.70857592860193,3.0,11.756291102864061,2.4184132312636337
2568.4456813013476,223.22081450476637,2.278302532014471,10.9678934376943,2.65228868679801
2048.862483857428,241.9054328536779,2.0,10.681365616506104,2.853346725339392
2291.476839876647,200.0,2.2436456721711755,10.277145858939726,2.9922966152883976
1800.2754853685624,234.4680943345877,2.276988127388795,11.106108313915545,2.805284097627771
2185.0279439237593,206.15697960701272,3.0,9.564272156673722,2.413166
1346.7365741323417,288.9773589364671,3.0,11.314401237099636,3.102642
2829.065339809094,240.32305838710298,2.6519823773392734,8.46781574416963,2.413166
1940.917977435715,277.37842724366647,2.443560536207042,9.699042458291887,2.8564846354694313
1659.9108980015749,263.84059627224445,2.0,8.60897510480268,2.911546064958608
2333.1915410159572,200.0,2.1170097447417007,8.39201884285329,3.102642
1769.6401063057233,247.8820234560807,2.5060802161915476,10.387139437911813,2.768809472917135
1332.8707642986233,300.0,2.2223196635676494,8.778462296105113,2.7660943559153104
1326.6412471012222,200.0,3.0,12.0,3.102642
2346.8865763450663,297.3923377187553,2.9589773030253164,12.0,2.68548936447467
1920.2132809268664,254.9323181643971,2.6176204936044023,12.0,2.9391147811514213
1933.1492201657804,200.0,2.9292291252973817,11.783909685519344,2.725989840382496
2538.8719029881313,278.6708095199874,2.0,11.103589036793995,2.413166
1436.5870956216281,300.0,3.0,10.949181222491893,3.102642
1634.6611235675875,246.95045842957964,3.0,8.0,2.6157988052991903
1807.5600954093622,265.3582567328464,2.409756251573647,8.0,2.4820798834091993
2047.175794658537,300.0,2.779537688386982,9.511680131610147,2.591429868990617
1978.9142743547106,219.72911259919223,2.400362883001762,9.448660981205498,3.0035256683500946
1856.556403805046,300.0,2.227301179202498,12.0,3.102642
1969.1867989521763,300.0,2.787975692460669,8.0,2.7489515053253135
1946.3473618544126,200.0,3.0,12.0,2.665694529981056
1640.1978057241035,256.1770494710705,3.0,8.0,2.5765377330126977
1593.5035057229613,253.34661642264652,3.0,10.040589097778106,2.7046692369113785
2137.2581788619696,300.0,2.0,8.0,3.0550537687089157
1554.542458502236,300.0,2.3272347080065785,12.0,2.807296545000214
1421.3223704045731,300.0,2.453695068594762,9.47465963054854,3.102642
1843.8538744371533,200.0,2.5149060979714144,8.0,2.6175430578254035
1921.166491918092,300.0,2.0,12.0,2.413166
3128.361748649105,278.3958250833454,2.493576932124977,8.0,2.6948878402297436
1647.649862071883,200.0,3.0,11.468032063912004,2.717475594046433
2471.6303624847474,300.0,2.0,8.056014446015336,2.8071693489564162
2373.594167102316,200.0,2.4171197615729456,10.975754053297813,2.542227048843193
1405.527522398132,288.64794307995413,2.351873091517585,11.685311402699465,2.413166
2386.6264887013,220.6959057506167,2.6992242477019537,9.992600880521936,2.5153816597220033
1408.059679903341,239.7080184667751,2.3607730582154813,12.0,2.9537385495929978
800.0,272.1801998259574,2.11712962048918,9.710776161345915,2.8574887205323
2303.1597621796905,239.51508040090525,2.7940514923103175,9.226537903774966,2.8184532177226833
1122.0547082811404,200.0,2.486574403583671,8.0,2.957988603759869
2225.4672309029575,265.2901424972792,3.0,8.0,2.5810768505642825
1657.9945511313917,200.0,2.798454293984527,8.0,2.7630680797606235
2829.775398094936,277.2177779950169,2.9026795730489185,11.080291514125948,3.0721837276944517
2534.2546996580045,200.0,3.0,8.953561624797988,2.7208414793741538
1773.3070980743062,256.9666771180646,2.0,11.372739514562605,3.102642
1656.081194485659,268.2103949760098,2.872927522452375,12.0,2.413166
1392.9612984529397,300.0,2.588359193440696,11.890675602662716,3.102642
1779.5386838537042,200.0,2.0,8.0,2.9572227895292356
1859.8222524077455,265.8080100198239,2.347649347864115,8.942474998192683,2.8570918171373862
1817.6532278041573,200.0,2.082596696612664,8.88521378370776,2.9160963601988343
2078.351927636182,273.9306455280169,2.2259387773950214,12.0,2.7125121550618005
2289.2607488644394,244.38761176323854,2.38622908243795,11.706354294967085,2.759643742407573
2174.827228496587,288.45904520360205,2.304000838467305,8.425081173824047,2.941022354746238
1617.9280380467785,300.0,3.0,12.0,2.503251380880343
1281.1042630992108,233.1268000936561,2.2725573528014995,9.206633343214765,3.102642
2682.2659240512357,249.33149297447045,2.398792566255583,8.269303701589253,3.0634390633848914
1655.275407725031,295.2071142164275,2.1021096740537937,11.336574316592182,3.102642
1673.8532000324903,223.54294287084883,2.8775111436804663,8.0,3.102642
1739.4053438494445,270.1582150039379,2.7741599754041513,12.0,2.7821916397785085
1078.4652249216756,291.9429470390809,2.197999889621494,12.0,3.0719304536955563
1761.0129979797566,200.0,2.0,12.0,2.7905329185005168
1760.172092996026,200.0,2.38301305550583,9.585167201105389,2.413166
2310.1791491717563,258.78564567256177,2.13436599340894,12.0,3.029116120169321
2349.228574553668,293.83631296172456,2.801573649543153,12.0,2.8334497016603306
2001.8854445431348,200.0,2.0,10.86877400100982,3.038873998289914
2465.924187057152,274.55469046603514,2.2677653639305966,12.0,2.7796425091598476
2169.982491900631,231.7303646717106,3.0,9.306025501560871,2.7925294113476538
1992.1589441987226,241.41982284561692,2.7863534441382822,9.86041999893205,3.102642
2080.4640841491114,300.0,2.0,11.369943180735026,2.889558286231735
1904.6732532093004,257.02522667660463,2.393682967274051,8.412272153899915,2.6470044869673974
1802.5752429832748,207.2457618557061,2.9570933241806583,12.0,3.102642
1866.1332315530167,249.38725123358293,3.0,8.425331954369517,2.9176121355915923
1435.9943342649967,238.31888839869077,2.0331729601136925,10.975099951021127,2.8778639696268504
2140.220852658148,235.9425160653787,2.984291860751172,8.821960742642256,2.856318484553825
1503.4381945352097,300.0,2.276587219129028,11.285622850617877,2.789115846503645
2420.815632036818,217.265605974049,2.0,8.925639283007582,2.760622238504911
1875.2707099195256,210.34438085555988,2.9832328825448795,9.935892493225753,3.102642
2024.7474908250454,262.5226773449953,2.4347036656230783,8.728954703900303,2.686746687204652
2246.9183881404783,281.94562930089194,2.4295012926055,10.568009785951203,2.808375769459785
2321.6572325314637,243.3081279079273,2.3611022380262825,8.553653016044684,2.7020481133935674
1214.6882956832737,200.0,2.5967427541455907,12.0,2.413166
1896.548161918014,255.43732145008113,2.639524699243469,8.0,2.7769001981222763
2440.0894560403913,300.0,2.0,9.625731559165802,2.790859072178536
1150.9470902838727,278.31566471599666,2.191381391643139,8.898146926712712,2.82392070659368
2193.6402376975316,200.0,2.0468529933489776,10.449516815285223,2.673614524945124
