Engine_RPM,Injector_Flow_Rate,Injector_Pulse_Width,Injector_Timing,Fuel_Pressure,Anomaly_Score,Anomaly_Score_IFR_Norm,Anomaly_Score_IPW_Norm,Anomaly_Score_IT_Norm,Anomaly_Label,Datetime
1653.141072339646,294.02956142724474,2.120880744116602,10.33645975639665,0.2139197195592,-0.025459036176884386,-25.459036176884386,-0.25459036176884386,-2.5459036176884386,-1,2023-12-21 07:42:07.087087087
1210.347375772336,246.34036550381373,3.0,11.478148115176008,0.1663820041015999,-0.017853569777212974,-17.853569777212975,-0.17853569777212974,-1.7853569777212974,-1,2023-12-21 07:42:08.468468468
1491.8284197438388,300.0,2.776916837412885,8.0,0.1950943881643221,-0.01075317528009656,-10.75317528009656,-0.10753175280096561,-1.075317528009656,-1,2023-12-21 07:42:09.849849849
1017.5893386468044,265.7273942290645,2.6091400061388943,11.030044456041502,0.1740137728056984,-0.02293624639489622,-22.93624639489622,-0.2293624639489622,-2.293624639489622,-1,2023-12-21 07:42:11.231231231
2222.2088117196577,300.0,2.0,10.575143932103025,0.2139197195592,-0.07085028928867021,-70.85028928867021,-0.7085028928867021,-7.085028928867021,-1,2023-12-21 07:42:12.612612612
1487.6236494477837,300.0,2.787485774706341,9.270116731974138,0.196073554893456,0.00037425904578303193,0.37425904578303193,0.0037425904578303193,0.03742590457830319,1,2023-12-21 07:42:13.993993993
2161.331795333949,200.0,2.8909522994475765,11.130343043582414,0.1663820041015999,-0.06511305650405075,-65.11305650405075,-0.6511305650405075,-6.511305650405075,-1,2023-12-21 07:42:15.375375375
1866.711085624927,200.0,2.903105564135777,8.0,0.1828785552172315,-0.020024756833540658,-20.024756833540657,-0.20024756833540658,-2.002475683354066,-1,2023-12-21 07:42:16.756756756
1763.3221286273038,251.8545583177128,2.4273785304333764,11.754551269090884,0.1663820041015999,-0.018248324605421917,-18.248324605421917,-0.18248324605421917,-1.8248324605421917,-1,2023-12-21 07:42:18.138138138
2497.410912841174,300.0,2.39925702691414,8.0,0.2139197195592,-0.11140171895472994,-111.40171895472994,-1.1140171895472994,-11.140171895472994,-1,2023-12-21 07:42:19.519519519
1572.8272063255397,253.73069018678024,2.7627008934941264,8.443954025991044,0.2064554955932659,-0.004610519802789592,-4.610519802789592,-0.04610519802789592,-0.4610519802789592,-1,2023-12-21 07:42:20.900900900
1333.846471020409,299.5316985355689,2.5802758305814577,12.0,0.1949994845700593,-0.007485731979984922,-7.485731979984922,-0.07485731979984922,-0.7485731979984922,-1,2023-12-21 07:42:22.282282282
805.6337063594626,257.4962052315838,2.0,10.522114572369873,0.1931013672973122,-0.029434576781491972,-29.434576781491973,-0.2943457678149197,-2.9434576781491972,-1,2023-12-21 07:42:23.663663663
1139.8591565771617,296.20913730246866,2.75611299849583,11.551798655393933,0.190009240255768,-0.010712821232342518,-10.712821232342517,-0.10712821232342518,-1.0712821232342518,-1,2023-12-21 07:42:25.045045045
2027.8080614295168,200.0,2.1692763192699545,10.041340845309168,0.2017876267528122,-0.030969509166354325,-30.969509166354324,-0.30969509166354325,-3.0969509166354325,-1,2023-12-21 07:42:26.426426426
1958.9083471469664,200.0,2.2042298255700903,8.0,0.1663820041015999,-0.03530621337341422,-35.30621337341422,-0.3530621337341422,-3.530621337341422,-1,2023-12-21 07:42:27.807807807
1348.461777530786,200.0,3.0,12.0,0.2009309615200364,-0.027252288282748838,-27.252288282748836,-0.2725228828274884,-2.7252288282748838,-1,2023-12-21 07:42:29.189189189
1652.9900190859394,200.0,2.0,10.563784650918391,0.1663820041015999,-0.01992681174679123,-19.92681174679123,-0.1992681174679123,-1.9926811746791229,-1,2023-12-21 07:42:30.570570570
1705.5608728213551,296.19465427398785,2.0,8.0,0.1731792697113641,-0.053081542284011296,-53.0815422840113,-0.530815422840113,-5.308154228401129,-1,2023-12-21 07:42:31.951951951
2184.843268842569,268.30729968445314,3.0,8.335716515659202,0.2040190126187281,-0.049885383460059995,-49.88538346006,-0.49885383460059995,-4.988538346005999,-1,2023-12-21 07:42:33.333333333
1965.0734590148984,200.0,2.2085957637010227,8.0,0.1800112168740928,-0.028642565386736374,-28.642565386736372,-0.28642565386736374,-2.8642565386736374,-1,2023-12-21 07:42:34.714714714
1559.055400910999,267.7630023969484,2.292903339267635,12.0,0.1718214866106954,-0.0015819327939344818,-1.5819327939344818,-0.01581932793934482,-0.15819327939344818,-1,2023-12-21 07:42:36.096096096
1267.3416524902934,257.9542749267029,2.0,9.5371490132138,0.1886419716929949,0.006095494903370746,6.095494903370746,0.06095494903370746,0.6095494903370746,1,2023-12-21 07:42:37.477477477
1596.314751977638,200.0,2.46916637404606,8.272854042736027,0.1663820041015999,-0.010368653335231515,-10.368653335231514,-0.10368653335231515,-1.0368653335231515,-1,2023-12-21 07:42:38.858858858
877.1015863303662,231.2440869934165,2.490989043384201,9.63394533714636,0.201744651236075,-0.02196822161042733,-21.968221610427328,-0.2196822161042733,-2.196822161042733,-1,2023-12-21 07:42:40.240240240
1104.8725669297737,293.33959568695093,2.2980890218463474,8.364904731668714,0.2084295124251804,-0.04296061596021705,-42.960615960217055,-0.4296061596021705,-4.296061596021705,-1,2023-12-21 07:42:41.621621621
828.3530512500479,260.51384578458175,2.815636677391968,9.173244008971867,0.1663820041015999,-0.06078653744636986,-60.78653744636986,-0.6078653744636986,-6.078653744636986,-1,2023-12-21 07:42:43.003003003
1442.9558277701194,300.0,3.0,8.0,0.1872133822791852,-0.02127159313594218,-21.27159313594218,-0.2127159313594218,-2.127159313594218,-1,2023-12-21 07:42:44.384384384
1236.390043546376,224.0795106955228,2.2775177480543416,10.324907730694068,0.1725226014233481,0.003346575106476679,3.346575106476679,0.03346575106476679,0.3346575106476679,1,2023-12-21 07:42:45.765765765
1251.5717412768165,248.1685272844974,2.0,8.0,0.2139197195592,-0.03980348510451315,-39.80348510451315,-0.3980348510451315,-3.9803485104513148,-1,2023-12-21 07:42:47.147147147
1883.780192976446,294.16062047369707,2.0,9.435326878982082,0.2080045502946528,-0.05117568428878971,-51.17568428878971,-0.5117568428878971,-5.117568428878972,-1,2023-12-21 07:42:48.528528528
1614.707153967455,200.0,3.0,8.493687830356375,0.1855977264472878,-0.01122760498074138,-11.22760498074138,-0.11227604980741379,-1.122760498074138,-1,2023-12-21 07:42:49.909909909
1469.770048878338,240.94058052938175,2.891343475787338,8.0,0.1748121650649653,0.0068618399747714665,6.861839974771467,0.06861839974771466,0.6861839974771466,1,2023-12-21 07:42:51.291291291
1462.1972919096,243.94587614737455,2.1194317822408952,8.0,0.1799523292056522,-0.0005559109422810238,-0.5559109422810238,-0.005559109422810238,-0.05559109422810238,-1,2023-12-21 07:42:52.672672672
2245.016285417295,200.0,2.6651480274819868,9.890885459824274,0.1729699070842259,-0.045395383109997356,-45.395383109997354,-0.45395383109997356,-4.539538310999736,-1,2023-12-21 07:42:54.054054054
1921.131900854136,200.0,2.7986783543139637,10.324168548941438,0.1663820041015999,-0.02945146597056625,-29.451465970566247,-0.2945146597056625,-2.945146597056625,-1,2023-12-21 07:42:55.435435435
1246.6217570448082,300.0,2.483168819231329,9.721516398267628,0.1778872436425041,-0.008486082405264161,-8.486082405264161,-0.08486082405264161,-0.8486082405264161,-1,2023-12-21 07:42:56.816816816
1296.8597490470988,201.2362195332846,2.7489994027603326,8.0,0.1790075255917827,0.00027778228498293034,0.27778228498293034,0.0027778228498293034,0.027778228498293034,1,2023-12-21 07:42:58.198198198
969.0173303536432,257.3135079097113,2.1554707277537863,9.533123478195089,0.2045796787081561,-0.0220748896623274,-22.0748896623274,-0.22074889662327402,-2.20748896623274,-1,2023-12-21 07:42:59.579579579
1215.703091880833,241.06527976393784,2.0,12.0,0.1971874954056257,-0.01106578204955011,-11.06578204955011,-0.1106578204955011,-1.106578204955011,-1,2023-12-21 07:43:00.960960960
1382.9592429755664,203.81478237220384,2.9666946768172995,11.955728135174622,0.208717407579831,-0.034558395585428725,-34.55839558542873,-0.34558395585428725,-3.4558395585428725,-1,2023-12-21 07:43:02.342342342
800.0,260.5197821781288,3.0,10.170589293005085,0.2139197195592,-0.03451093571740682,-34.510935717406824,-0.3451093571740682,-3.451093571740682,-1,2023-12-21 07:43:03.723723723
1544.612797133366,242.78968572542956,2.147418076318799,9.261243219315483,0.172646797815434,0.006642550038344686,6.642550038344686,0.06642550038344686,0.6642550038344686,1,2023-12-21 07:43:05.105105105
1480.9579534642194,300.0,2.326627763364852,8.0,0.176455645957077,-0.025357883449490637,-25.357883449490636,-0.25357883449490637,-2.5357883449490637,-1,2023-12-21 07:43:06.486486486
967.0155765484484,200.0,2.9976626089315364,11.837713254919787,0.1901997683834457,-0.04946502933157759,-49.46502933157759,-0.4946502933157759,-4.94650293315776,-1,2023-12-21 07:43:07.867867867
1187.7827078763248,300.0,2.777772760575325,8.0,0.1788526672700003,-0.024789952036596286,-24.789952036596286,-0.24789952036596286,-2.4789952036596286,-1,2023-12-21 07:43:09.249249249
1628.8008727856306,254.7218051701152,2.4543155547443685,8.643571907384299,0.1663820041015999,-0.001663460782148407,-1.663460782148407,-0.01663460782148407,-0.1663460782148407,-1,2023-12-21 07:43:10.630630630
1877.845812762479,286.5331381421701,2.9955724590071005,9.772250512105982,0.2139197195592,-0.02988564040621866,-29.885640406218663,-0.2988564040621866,-2.988564040621866,-1,2023-12-21 07:43:12.012012012
2159.34574752011,283.21634452313737,2.5282475032491463,9.009174135961802,0.1985256498443018,-0.022175259634124034,-22.175259634124032,-0.22175259634124034,-2.2175259634124034,-1,2023-12-21 07:43:13.393393393
1399.6874626492267,300.0,3.0,8.595167822178729,0.1666320324106138,-0.04107934422220527,-41.07934422220527,-0.4107934422220527,-4.107934422220527,-1,2023-12-21 07:43:14.774774774
910.9863528100908,291.6549828325806,2.713405263514612,10.31166647847215,0.2001645169058213,-0.008479229751294448,-8.479229751294447,-0.08479229751294448,-0.8479229751294448,-1,2023-12-21 07:43:16.156156156
